using CUDA on GPU 0...	
loading data files...	
cutting off end of data so that the batches/sequences divide evenly	
reshaping tensor...	
data load done. Number of data batches in train: 423, val: 23, test: 0	
vocab size: 65	
creating an lstm with 2 layers	
Drawed the graph	
setting forget gate biases to 1 in LSTM layer 1	
setting forget gate biases to 1 in LSTM layer 2	
number of parameters in the model: 240321	
cloning rnn	
cloning criterion	
1/21150 (epoch 0.002), train_loss = 4.16541388, grad/param norm = 5.4285e-01, time/batch = 0.3735s	
2657/21150 (epoch 6.281), train_loss = 1.80559057, grad/param norm = 7.6354e-02, time/batch = 0.0866s	
2658/21150 (epoch 6.284), train_loss = 1.73737734, grad/param norm = 8.4623e-02, time/batch = 0.0894s	
2659/21150 (epoch 6.286), train_loss = 1.84219253, grad/param norm = 1.0181e-01, time/batch = 0.0989s	
2660/21150 (epoch 6.288), train_loss = 1.84965174, grad/param norm = 8.2990e-02, time/batch = 0.0913s	
2661/21150 (epoch 6.291), train_loss = 1.76309615, grad/param norm = 7.1418e-02, time/batch = 0.0915s	
2662/21150 (epoch 6.293), train_loss = 1.78451877, grad/param norm = 8.9538e-02, time/batch = 0.0883s	
2663/21150 (epoch 6.296), train_loss = 1.82821721, grad/param norm = 9.9389e-02, time/batch = 0.0871s	
2664/21150 (epoch 6.298), train_loss = 1.88444921, grad/param norm = 1.0544e-01, time/batch = 0.0878s	
2665/21150 (epoch 6.300), train_loss = 1.81179250, grad/param norm = 1.0405e-01, time/batch = 0.0851s	
2666/21150 (epoch 6.303), train_loss = 1.82594829, grad/param norm = 8.8178e-02, time/batch = 0.0859s	
2667/21150 (epoch 6.305), train_loss = 1.85378182, grad/param norm = 8.6037e-02, time/batch = 0.0849s	
2668/21150 (epoch 6.307), train_loss = 1.76001465, grad/param norm = 7.9159e-02, time/batch = 0.0877s	
2669/21150 (epoch 6.310), train_loss = 1.73551237, grad/param norm = 7.5974e-02, time/batch = 0.0875s	
2670/21150 (epoch 6.312), train_loss = 1.80617171, grad/param norm = 8.9553e-02, time/batch = 0.0863s	
2671/21150 (epoch 6.314), train_loss = 1.87143992, grad/param norm = 7.4819e-02, time/batch = 0.0948s	
2672/21150 (epoch 6.317), train_loss = 1.80224725, grad/param norm = 8.6902e-02, time/batch = 0.0985s	
2673/21150 (epoch 6.319), train_loss = 1.80515799, grad/param norm = 7.9871e-02, time/batch = 0.0916s	
2674/21150 (epoch 6.322), train_loss = 1.82513978, grad/param norm = 6.6963e-02, time/batch = 0.0894s	
2675/21150 (epoch 6.324), train_loss = 1.86073101, grad/param norm = 7.9304e-02, time/batch = 0.0887s	
2676/21150 (epoch 6.326), train_loss = 1.89085951, grad/param norm = 8.0552e-02, time/batch = 0.0872s	
2677/21150 (epoch 6.329), train_loss = 1.87244106, grad/param norm = 9.6537e-02, time/batch = 0.0866s	
2678/21150 (epoch 6.331), train_loss = 1.86224363, grad/param norm = 7.9712e-02, time/batch = 0.0869s	
2679/21150 (epoch 6.333), train_loss = 1.85148400, grad/param norm = 7.1864e-02, time/batch = 0.0861s	
2680/21150 (epoch 6.336), train_loss = 1.86329072, grad/param norm = 7.0491e-02, time/batch = 0.0872s	
2681/21150 (epoch 6.338), train_loss = 1.81158890, grad/param norm = 7.9699e-02, time/batch = 0.0853s	
2682/21150 (epoch 6.340), train_loss = 1.78945471, grad/param norm = 7.5618e-02, time/batch = 0.0866s	
2683/21150 (epoch 6.343), train_loss = 1.84160160, grad/param norm = 7.7375e-02, time/batch = 0.0847s	
2684/21150 (epoch 6.345), train_loss = 1.86538654, grad/param norm = 7.6024e-02, time/batch = 0.0845s	
2685/21150 (epoch 6.348), train_loss = 1.80915095, grad/param norm = 7.4928e-02, time/batch = 0.0954s	
2686/21150 (epoch 6.350), train_loss = 1.81183895, grad/param norm = 8.4232e-02, time/batch = 0.0957s	
2687/21150 (epoch 6.352), train_loss = 1.78761550, grad/param norm = 7.2734e-02, time/batch = 0.0941s	
2688/21150 (epoch 6.355), train_loss = 1.82322218, grad/param norm = 7.4873e-02, time/batch = 0.0898s	
2689/21150 (epoch 6.357), train_loss = 1.78958094, grad/param norm = 7.7158e-02, time/batch = 0.0885s	
2690/21150 (epoch 6.359), train_loss = 1.82645934, grad/param norm = 7.5738e-02, time/batch = 0.0871s	
2691/21150 (epoch 6.362), train_loss = 1.81651277, grad/param norm = 8.8623e-02, time/batch = 0.0891s	
2692/21150 (epoch 6.364), train_loss = 1.82944197, grad/param norm = 8.5448e-02, time/batch = 0.0849s	
2693/21150 (epoch 6.366), train_loss = 1.82319262, grad/param norm = 7.0568e-02, time/batch = 0.0872s	
2694/21150 (epoch 6.369), train_loss = 1.85069815, grad/param norm = 8.8112e-02, time/batch = 0.0857s	
2695/21150 (epoch 6.371), train_loss = 1.82101985, grad/param norm = 7.5664e-02, time/batch = 0.0851s	
2696/21150 (epoch 6.374), train_loss = 1.81759833, grad/param norm = 8.1455e-02, time/batch = 0.0850s	
2697/21150 (epoch 6.376), train_loss = 1.84946628, grad/param norm = 8.4108e-02, time/batch = 0.0839s	
2698/21150 (epoch 6.378), train_loss = 1.81895493, grad/param norm = 8.1668e-02, time/batch = 0.0857s	
2699/21150 (epoch 6.381), train_loss = 1.79675793, grad/param norm = 7.5739e-02, time/batch = 0.0932s	
2700/21150 (epoch 6.383), train_loss = 1.93984902, grad/param norm = 7.6313e-02, time/batch = 0.0948s	
2701/21150 (epoch 6.385), train_loss = 1.83092449, grad/param norm = 7.0323e-02, time/batch = 0.0903s	
2702/21150 (epoch 6.388), train_loss = 1.79875700, grad/param norm = 7.9471e-02, time/batch = 0.0893s	
2703/21150 (epoch 6.390), train_loss = 1.86969299, grad/param norm = 8.9163e-02, time/batch = 0.0883s	
2704/21150 (epoch 6.392), train_loss = 1.85628379, grad/param norm = 8.9993e-02, time/batch = 0.0867s	
2705/21150 (epoch 6.395), train_loss = 1.79814063, grad/param norm = 7.8289e-02, time/batch = 0.0873s	
2706/21150 (epoch 6.397), train_loss = 1.76955730, grad/param norm = 8.0697e-02, time/batch = 0.0846s	
2707/21150 (epoch 6.400), train_loss = 1.83299229, grad/param norm = 8.6483e-02, time/batch = 0.0861s	
2708/21150 (epoch 6.402), train_loss = 1.86682859, grad/param norm = 9.0695e-02, time/batch = 0.0854s	
2709/21150 (epoch 6.404), train_loss = 1.86150058, grad/param norm = 8.8079e-02, time/batch = 0.0855s	
2710/21150 (epoch 6.407), train_loss = 1.85591461, grad/param norm = 7.7422e-02, time/batch = 0.0869s	
2711/21150 (epoch 6.409), train_loss = 1.84006653, grad/param norm = 7.8163e-02, time/batch = 0.0866s	
2712/21150 (epoch 6.411), train_loss = 1.79716711, grad/param norm = 7.8126e-02, time/batch = 0.0851s	
2713/21150 (epoch 6.414), train_loss = 1.85401849, grad/param norm = 8.3978e-02, time/batch = 0.0955s	
2714/21150 (epoch 6.416), train_loss = 1.87536507, grad/param norm = 7.2600e-02, time/batch = 0.0916s	
2715/21150 (epoch 6.418), train_loss = 1.83975593, grad/param norm = 7.7381e-02, time/batch = 0.0933s	
2716/21150 (epoch 6.421), train_loss = 1.81877800, grad/param norm = 8.0175e-02, time/batch = 0.0875s	
2717/21150 (epoch 6.423), train_loss = 1.77200609, grad/param norm = 7.3054e-02, time/batch = 0.0885s	
2718/21150 (epoch 6.426), train_loss = 1.76694727, grad/param norm = 6.9289e-02, time/batch = 0.0864s	
2719/21150 (epoch 6.428), train_loss = 1.81406562, grad/param norm = 8.0409e-02, time/batch = 0.0864s	
2720/21150 (epoch 6.430), train_loss = 1.84769580, grad/param norm = 7.6953e-02, time/batch = 0.0864s	
2721/21150 (epoch 6.433), train_loss = 1.80361497, grad/param norm = 6.9750e-02, time/batch = 0.0879s	
2722/21150 (epoch 6.435), train_loss = 1.85109078, grad/param norm = 9.6434e-02, time/batch = 0.0847s	
2723/21150 (epoch 6.437), train_loss = 1.74429102, grad/param norm = 8.6292e-02, time/batch = 0.0844s	
2724/21150 (epoch 6.440), train_loss = 1.80637725, grad/param norm = 7.2608e-02, time/batch = 0.0857s	
2725/21150 (epoch 6.442), train_loss = 1.82641736, grad/param norm = 8.2349e-02, time/batch = 0.0851s	
2726/21150 (epoch 6.444), train_loss = 1.82491923, grad/param norm = 7.9897e-02, time/batch = 0.0873s	
2727/21150 (epoch 6.447), train_loss = 1.84335853, grad/param norm = 9.9932e-02, time/batch = 0.0969s	
2728/21150 (epoch 6.449), train_loss = 1.75444828, grad/param norm = 9.7643e-02, time/batch = 0.0935s	
2729/21150 (epoch 6.452), train_loss = 1.85274856, grad/param norm = 7.6418e-02, time/batch = 0.0940s	
2730/21150 (epoch 6.454), train_loss = 1.74641762, grad/param norm = 7.3613e-02, time/batch = 0.0913s	
2731/21150 (epoch 6.456), train_loss = 1.79053785, grad/param norm = 6.9843e-02, time/batch = 0.0860s	
2732/21150 (epoch 6.459), train_loss = 1.81291090, grad/param norm = 7.2251e-02, time/batch = 0.0859s	
2733/21150 (epoch 6.461), train_loss = 1.80686779, grad/param norm = 7.2574e-02, time/batch = 0.0856s	
2734/21150 (epoch 6.463), train_loss = 1.76530463, grad/param norm = 7.4128e-02, time/batch = 0.0846s	
2735/21150 (epoch 6.466), train_loss = 1.77382405, grad/param norm = 7.9472e-02, time/batch = 0.0866s	
2736/21150 (epoch 6.468), train_loss = 1.81418733, grad/param norm = 8.4172e-02, time/batch = 0.0861s	
2737/21150 (epoch 6.470), train_loss = 1.85674284, grad/param norm = 7.9646e-02, time/batch = 0.0865s	
2738/21150 (epoch 6.473), train_loss = 1.85465130, grad/param norm = 8.6023e-02, time/batch = 0.0861s	
2739/21150 (epoch 6.475), train_loss = 1.89139035, grad/param norm = 9.4518e-02, time/batch = 0.0872s	
2740/21150 (epoch 6.478), train_loss = 1.82581673, grad/param norm = 9.4247e-02, time/batch = 0.0869s	
2741/21150 (epoch 6.480), train_loss = 1.83229137, grad/param norm = 9.2590e-02, time/batch = 0.0993s	
2742/21150 (epoch 6.482), train_loss = 1.77589368, grad/param norm = 8.2514e-02, time/batch = 0.0946s	
2743/21150 (epoch 6.485), train_loss = 1.82945285, grad/param norm = 8.3803e-02, time/batch = 0.0909s	
2744/21150 (epoch 6.487), train_loss = 1.85363419, grad/param norm = 7.8082e-02, time/batch = 0.0913s	
2745/21150 (epoch 6.489), train_loss = 1.83145160, grad/param norm = 7.4070e-02, time/batch = 0.0909s	
2746/21150 (epoch 6.492), train_loss = 1.85920845, grad/param norm = 7.6209e-02, time/batch = 0.0881s	
2747/21150 (epoch 6.494), train_loss = 1.89962558, grad/param norm = 8.4197e-02, time/batch = 0.0877s	
2748/21150 (epoch 6.496), train_loss = 1.84939911, grad/param norm = 8.3407e-02, time/batch = 0.0861s	
2749/21150 (epoch 6.499), train_loss = 1.79829196, grad/param norm = 8.2358e-02, time/batch = 0.0864s	
2750/21150 (epoch 6.501), train_loss = 1.77533144, grad/param norm = 7.8833e-02, time/batch = 0.0882s	
2751/21150 (epoch 6.504), train_loss = 1.81259552, grad/param norm = 8.8109e-02, time/batch = 0.0868s	
2752/21150 (epoch 6.506), train_loss = 1.83193636, grad/param norm = 7.7874e-02, time/batch = 0.0858s	
2753/21150 (epoch 6.508), train_loss = 1.74834459, grad/param norm = 8.1015e-02, time/batch = 0.0873s	
2754/21150 (epoch 6.511), train_loss = 1.78924316, grad/param norm = 7.7798e-02, time/batch = 0.1010s	
2755/21150 (epoch 6.513), train_loss = 1.83325164, grad/param norm = 7.9617e-02, time/batch = 0.0926s	
2756/21150 (epoch 6.515), train_loss = 1.77459223, grad/param norm = 7.8954e-02, time/batch = 0.0939s	
2757/21150 (epoch 6.518), train_loss = 1.80495397, grad/param norm = 7.9359e-02, time/batch = 0.0891s	
2758/21150 (epoch 6.520), train_loss = 1.82713274, grad/param norm = 8.5199e-02, time/batch = 0.0930s	
2759/21150 (epoch 6.522), train_loss = 1.81755108, grad/param norm = 9.0256e-02, time/batch = 0.0870s	
2760/21150 (epoch 6.525), train_loss = 1.86221234, grad/param norm = 9.0570e-02, time/batch = 0.0876s	
2761/21150 (epoch 6.527), train_loss = 1.85414239, grad/param norm = 8.1023e-02, time/batch = 0.0890s	
2762/21150 (epoch 6.530), train_loss = 1.82308162, grad/param norm = 7.5071e-02, time/batch = 0.0861s	
2763/21150 (epoch 6.532), train_loss = 1.78809821, grad/param norm = 8.9543e-02, time/batch = 0.0847s	
2764/21150 (epoch 6.534), train_loss = 1.77781417, grad/param norm = 7.5788e-02, time/batch = 0.0855s	
2765/21150 (epoch 6.537), train_loss = 1.89734814, grad/param norm = 1.0995e-01, time/batch = 0.0851s	
2766/21150 (epoch 6.539), train_loss = 1.82032866, grad/param norm = 8.8445e-02, time/batch = 0.0842s	
2767/21150 (epoch 6.541), train_loss = 1.80996510, grad/param norm = 7.3379e-02, time/batch = 0.0860s	
2768/21150 (epoch 6.544), train_loss = 1.80926047, grad/param norm = 7.1113e-02, time/batch = 0.0908s	
2769/21150 (epoch 6.546), train_loss = 1.84851027, grad/param norm = 7.5079e-02, time/batch = 0.0873s	
2770/21150 (epoch 6.548), train_loss = 1.81822768, grad/param norm = 7.2102e-02, time/batch = 0.0849s	
2771/21150 (epoch 6.551), train_loss = 1.82819978, grad/param norm = 8.0184e-02, time/batch = 0.0851s	
2772/21150 (epoch 6.553), train_loss = 1.85312059, grad/param norm = 7.3677e-02, time/batch = 0.0853s	
2773/21150 (epoch 6.556), train_loss = 1.84954014, grad/param norm = 8.3278e-02, time/batch = 0.0856s	
2774/21150 (epoch 6.558), train_loss = 1.80714708, grad/param norm = 8.2004e-02, time/batch = 0.0868s	
2775/21150 (epoch 6.560), train_loss = 1.79299292, grad/param norm = 7.2330e-02, time/batch = 0.0873s	
2776/21150 (epoch 6.563), train_loss = 1.77977841, grad/param norm = 8.6098e-02, time/batch = 0.0863s	
2777/21150 (epoch 6.565), train_loss = 1.80213928, grad/param norm = 9.2449e-02, time/batch = 0.0852s	
2778/21150 (epoch 6.567), train_loss = 1.81872909, grad/param norm = 8.1172e-02, time/batch = 0.0847s	
2779/21150 (epoch 6.570), train_loss = 1.84501436, grad/param norm = 8.0727e-02, time/batch = 0.0855s	
2780/21150 (epoch 6.572), train_loss = 1.80130442, grad/param norm = 8.0209e-02, time/batch = 0.0851s	
2781/21150 (epoch 6.574), train_loss = 1.82243191, grad/param norm = 8.5262e-02, time/batch = 0.0856s	
2782/21150 (epoch 6.577), train_loss = 1.82864335, grad/param norm = 7.6392e-02, time/batch = 0.0859s	
2783/21150 (epoch 6.579), train_loss = 1.78010812, grad/param norm = 7.7604e-02, time/batch = 0.0874s	
2784/21150 (epoch 6.582), train_loss = 1.78925819, grad/param norm = 6.7875e-02, time/batch = 0.0888s	
2785/21150 (epoch 6.584), train_loss = 1.80543247, grad/param norm = 7.7445e-02, time/batch = 0.0872s	
2786/21150 (epoch 6.586), train_loss = 1.81778655, grad/param norm = 9.2265e-02, time/batch = 0.0881s	
2787/21150 (epoch 6.589), train_loss = 1.83651349, grad/param norm = 7.7384e-02, time/batch = 0.0865s	
2788/21150 (epoch 6.591), train_loss = 1.78106073, grad/param norm = 7.9882e-02, time/batch = 0.0876s	
2789/21150 (epoch 6.593), train_loss = 1.86297149, grad/param norm = 7.4717e-02, time/batch = 0.0857s	
2790/21150 (epoch 6.596), train_loss = 1.74593386, grad/param norm = 7.5777e-02, time/batch = 0.0844s	
2791/21150 (epoch 6.598), train_loss = 1.82256437, grad/param norm = 7.4736e-02, time/batch = 0.0888s	
2792/21150 (epoch 6.600), train_loss = 1.81121800, grad/param norm = 8.1445e-02, time/batch = 0.0851s	
2793/21150 (epoch 6.603), train_loss = 1.80897452, grad/param norm = 7.4477e-02, time/batch = 0.0860s	
2794/21150 (epoch 6.605), train_loss = 1.82785842, grad/param norm = 9.0162e-02, time/batch = 0.0874s	
2795/21150 (epoch 6.608), train_loss = 1.80702044, grad/param norm = 9.3114e-02, time/batch = 0.0862s	
2796/21150 (epoch 6.610), train_loss = 1.80324170, grad/param norm = 7.2758e-02, time/batch = 0.0855s	
2797/21150 (epoch 6.612), train_loss = 1.84449673, grad/param norm = 7.9584e-02, time/batch = 0.0862s	
2798/21150 (epoch 6.615), train_loss = 1.80420254, grad/param norm = 7.9449e-02, time/batch = 0.0866s	
2799/21150 (epoch 6.617), train_loss = 1.75593441, grad/param norm = 7.6208e-02, time/batch = 0.0846s	
2800/21150 (epoch 6.619), train_loss = 1.76833641, grad/param norm = 8.2668e-02, time/batch = 0.0851s	
2801/21150 (epoch 6.622), train_loss = 1.77566656, grad/param norm = 9.1584e-02, time/batch = 0.0869s	
2802/21150 (epoch 6.624), train_loss = 1.80902435, grad/param norm = 8.4390e-02, time/batch = 0.0849s	
2803/21150 (epoch 6.626), train_loss = 1.78959499, grad/param norm = 8.0661e-02, time/batch = 0.0853s	
2804/21150 (epoch 6.629), train_loss = 1.82947212, grad/param norm = 8.3255e-02, time/batch = 0.0853s	
2805/21150 (epoch 6.631), train_loss = 1.85058672, grad/param norm = 7.8525e-02, time/batch = 0.0853s	
2806/21150 (epoch 6.634), train_loss = 1.83272991, grad/param norm = 8.3111e-02, time/batch = 0.0855s	
2807/21150 (epoch 6.636), train_loss = 1.79560772, grad/param norm = 8.4326e-02, time/batch = 0.0859s	
2808/21150 (epoch 6.638), train_loss = 1.80268382, grad/param norm = 8.6669e-02, time/batch = 0.0859s	
2809/21150 (epoch 6.641), train_loss = 1.80982488, grad/param norm = 9.4347e-02, time/batch = 0.0853s	
2810/21150 (epoch 6.643), train_loss = 1.83723194, grad/param norm = 8.6126e-02, time/batch = 0.0877s	
2811/21150 (epoch 6.645), train_loss = 1.77969213, grad/param norm = 6.6969e-02, time/batch = 0.0851s	
2812/21150 (epoch 6.648), train_loss = 1.85099767, grad/param norm = 7.3744e-02, time/batch = 0.0864s	
2813/21150 (epoch 6.650), train_loss = 1.79699390, grad/param norm = 6.9753e-02, time/batch = 0.0824s	
2814/21150 (epoch 6.652), train_loss = 1.86154447, grad/param norm = 7.2729e-02, time/batch = 0.0865s	
2815/21150 (epoch 6.655), train_loss = 1.81826416, grad/param norm = 7.6591e-02, time/batch = 0.0831s	
2816/21150 (epoch 6.657), train_loss = 1.81589438, grad/param norm = 8.0149e-02, time/batch = 0.0836s	
2817/21150 (epoch 6.660), train_loss = 1.80195074, grad/param norm = 8.4938e-02, time/batch = 0.0846s	
2818/21150 (epoch 6.662), train_loss = 1.84422021, grad/param norm = 8.4732e-02, time/batch = 0.0852s	
2819/21150 (epoch 6.664), train_loss = 1.80373399, grad/param norm = 8.3780e-02, time/batch = 0.0838s	
2820/21150 (epoch 6.667), train_loss = 1.86868428, grad/param norm = 8.3878e-02, time/batch = 0.0834s	
2821/21150 (epoch 6.669), train_loss = 1.81333663, grad/param norm = 7.2903e-02, time/batch = 0.0835s	
2822/21150 (epoch 6.671), train_loss = 1.80025381, grad/param norm = 7.2841e-02, time/batch = 0.0850s	
2823/21150 (epoch 6.674), train_loss = 1.82817122, grad/param norm = 7.9606e-02, time/batch = 0.0832s	
2824/21150 (epoch 6.676), train_loss = 1.79727274, grad/param norm = 7.0856e-02, time/batch = 0.0851s	
2825/21150 (epoch 6.678), train_loss = 1.76685231, grad/param norm = 7.0850e-02, time/batch = 0.0858s	
2826/21150 (epoch 6.681), train_loss = 1.83409729, grad/param norm = 7.2654e-02, time/batch = 0.0853s	
2827/21150 (epoch 6.683), train_loss = 1.86104053, grad/param norm = 8.9973e-02, time/batch = 0.0848s	
2828/21150 (epoch 6.686), train_loss = 1.81867276, grad/param norm = 9.6894e-02, time/batch = 0.0860s	
2829/21150 (epoch 6.688), train_loss = 1.80051873, grad/param norm = 8.3962e-02, time/batch = 0.0847s	
2830/21150 (epoch 6.690), train_loss = 1.80335537, grad/param norm = 7.6535e-02, time/batch = 0.0857s	
2831/21150 (epoch 6.693), train_loss = 1.81329703, grad/param norm = 7.6084e-02, time/batch = 0.0854s	
2832/21150 (epoch 6.695), train_loss = 1.87997221, grad/param norm = 8.1323e-02, time/batch = 0.0853s	
2833/21150 (epoch 6.697), train_loss = 1.83386829, grad/param norm = 7.4638e-02, time/batch = 0.0857s	
2834/21150 (epoch 6.700), train_loss = 1.84547369, grad/param norm = 8.1171e-02, time/batch = 0.0872s	
2835/21150 (epoch 6.702), train_loss = 1.85983079, grad/param norm = 8.0775e-02, time/batch = 0.0849s	
2836/21150 (epoch 6.704), train_loss = 1.79948815, grad/param norm = 7.4314e-02, time/batch = 0.0845s	
2837/21150 (epoch 6.707), train_loss = 1.88265184, grad/param norm = 7.0833e-02, time/batch = 0.0870s	
2838/21150 (epoch 6.709), train_loss = 1.73823487, grad/param norm = 7.2832e-02, time/batch = 0.0867s	
2839/21150 (epoch 6.712), train_loss = 1.78324018, grad/param norm = 8.1342e-02, time/batch = 0.0851s	
2840/21150 (epoch 6.714), train_loss = 1.81797802, grad/param norm = 7.5384e-02, time/batch = 0.0838s	
2841/21150 (epoch 6.716), train_loss = 1.73249737, grad/param norm = 7.4946e-02, time/batch = 0.0864s	
2842/21150 (epoch 6.719), train_loss = 1.73207450, grad/param norm = 7.6470e-02, time/batch = 0.0835s	
2843/21150 (epoch 6.721), train_loss = 1.83948681, grad/param norm = 8.2638e-02, time/batch = 0.0852s	
2844/21150 (epoch 6.723), train_loss = 1.84710796, grad/param norm = 8.0821e-02, time/batch = 0.0851s	
2845/21150 (epoch 6.726), train_loss = 1.78124872, grad/param norm = 7.8393e-02, time/batch = 0.0846s	
2846/21150 (epoch 6.728), train_loss = 1.81737959, grad/param norm = 7.8610e-02, time/batch = 0.0847s	
2847/21150 (epoch 6.730), train_loss = 1.86634149, grad/param norm = 6.8946e-02, time/batch = 0.0855s	
2848/21150 (epoch 6.733), train_loss = 1.81542539, grad/param norm = 7.8010e-02, time/batch = 0.0846s	
